tweet_id,text,task1,task2,ID
1123608671844327426,"““What do we do if a migrant has come from a country without a functioning government? Think Somalia, Eritrea, Yeme… https://t.co/frL2Ucho5M",NOT,NONE,hasoc_2020_en_762
1123798036252110848,"RT @bugiinillusion: NU’EST - HAPPILY EVER AFTER
190502 12:40
9,969 copies (total 82,652 copies)
Surpassed 80k 🎉🎉🎉",NOT,NONE,hasoc_2020_en_1007
1126910503459196928,@CharleneWhite He could have cut off his own hand to show how sorry he was &amp; it would not have made a blind bit of… https://t.co/ehcVMJaGBW,HOF,OFFN,hasoc_2020_en_4929
1126745264620953601,RT @RoyKeane__: @JesseLingard Love How You Write Like A 12 Year Old Which Is Ironic Because That's Your Mental Age You Immature Fuck. Congr…,HOF,OFFN,hasoc_2020_en_4272
1127063331309793280,"@hirobotix Of course, at the scent of his master, Riceball perked and jumped up to Hiro’s shoulder.
“Vee! Eevee!” H… https://t.co/dCxV1iN9x4",NOT,NONE,hasoc_2020_en_3002
1126837904230187013,@DinoNuggetsYT When are you getting on worst games on roblox,NOT,NONE,hasoc_2020_en_3555
1127001163310612481,NU’EST STARTED FROM THE BOTTOM NOW WE’RE NUMBER TWO,NOT,NONE,hasoc_2020_en_2600
1130298121148280832,god why did the starks separate im so fucking annoyed,HOF,PRFN,hasoc_2020_en_3753
1123777438054584320,@StrangeMentle DELTARUNES TRACKS IS FUCKING BANGERS ALL OF EM,HOF,PRFN,hasoc_2020_en_1770
1123703375021969409,@andrewgertler SHIT I want this,HOF,PRFN,hasoc_2020_en_2304
1130230215358197760,"RT @BTSPublicity: 2019 MTV BRA Metrics 📊 — ""KPOP EXPLOSION"" (Estimated Total Update)

1. @BTS_twt : 4.7M🔥
2. E: 1.5m
3. B: 106k
4. G: 89k…",NOT,NONE,hasoc_2020_en_845
1130265141319229441,@_EDET_ Sex offenders look for: access to the victim; likelihood victim won’t tell ( are they vulnerable in some wa… https://t.co/CpQmyLRtph,NOT,NONE,hasoc_2020_en_3819
1127081085802766336,"RT @ikonida: hanbin: yeri do it with me

yeri: not this shit again https://t.co/1UkX0tQW9S",HOF,PRFN,hasoc_2020_en_1820
1130290403633008640,RT @philsadelphia: me after getting my popcorn ready for jeffree’s video and then hearing him say he’s not posting receipts https://t.co/lY…,NOT,NONE,hasoc_2020_en_3561
1123590565021605890,stop sending hate to aiden gallagher. that's STUPID. he's only 15 and invent things about him just to send him hate… https://t.co/DWQWv5LU1S,NOT,NONE,hasoc_2020_en_946
1127061074740641794,RT @_ladee7k: Drop a dick on a bitch,HOF,PRFN,hasoc_2020_en_2882
1130320959146057728,"RT @melissafumeros: i mean honestly i’ve seen a lot of dumb shit on twitter but this one really is THE dumbest so congrats emily, ur stupid…",HOF,OFFN,hasoc_2020_en_884
1123803782448656384,"RT @enews: Started from the bottom, now he's here: Drake has won the most #BBMAs ever. https://t.co/8RMNpouUDS",NOT,NONE,hasoc_2020_en_4242
1126979336144338950,RT @dreamy_daya: And Jacob Batalon. Can people give him the recognition he fucking deserves already?? I’m mad. https://t.co/hI2d10lung,HOF,PRFN,hasoc_2020_en_1989
1127053218809286658,RT @NuchBannister: The planet isn’t going to die. The rock that orbits the sun will be fine and the life left will continue on a new path o…,NOT,NONE,hasoc_2020_en_1984
1127001905715142656,"Eat until you're satisfied, not until you're stuffed. #eatsmart #eathealthy #portionsize",NOT,NONE,hasoc_2020_en_3843
1130336956204720128,@RawStory @RawStory He's a Goddamn liar.,HOF,OFFN,hasoc_2020_en_493
1126911904322949120,@RandPaul Traitor,HOF,OFFN,hasoc_2020_en_1339
1126744329291124737,"If you're at SickKids today, stop by the Garden Terrace between 11 a.m. and 2 p.m. for the Children’s Mental Health… https://t.co/mzkqoToJjG",NOT,NONE,hasoc_2020_en_1125
1123709985249222656,RT @jonasbrothers: #HappinessBegins merch is officially here!! Head over to https://t.co/CjvOnU5SWg to get yours 😎🎉 More to come... https:/…,NOT,NONE,hasoc_2020_en_5005
1130284279953547264,@joannes_ Shit is disgusting,HOF,PRFN,hasoc_2020_en_4131
1127024726902226945,i fucking did everything i can,HOF,PRFN,hasoc_2020_en_1233
1130298255345037312,RT @Tyra267: Lol what a trash ass ending #GameOfThronesFinale https://t.co/wLqk7fOOCK,HOF,PRFN,hasoc_2020_en_196
1126899778586120192,"GET YOUR COPY OF DANCE MAMA DANCE NOW ON ITUNES!!
https://t.co/1gWl70rEb2 https://t.co/1gWl70rEb2",NOT,NONE,hasoc_2020_en_3079
1126813598247006208,"On page 315 of 827 of The Priory of the Orange, by Samantha Shannon: Struggling https://t.co/5sAr9TKr9m",NOT,NONE,hasoc_2020_en_2588
1123765287147462657,@pigletit @hulu Third time watching the series and i’m noticing dumb shit lol,HOF,PRFN,hasoc_2020_en_3207
1123499158567104512,"RT @ItsLilbaby_1: thug that shit out , better days coming.",HOF,PRFN,hasoc_2020_en_2164
1130208283338395648,RT @realDonaldTrump: I will be interviewed by Steve Hilton tonight at 8:00 P.M. on @FoxNews. Enjoy!,NOT,NONE,hasoc_2020_en_4559
1123499259230347265,"@emma_finance Morning, If I've exclude a transaction is there away to unexclue it?",NOT,NONE,hasoc_2020_en_1447
1123817070020431872,‘ One thing about me none of my friends can say i fucked someone they talk to went with or fuck 💁 bitches snakes I… https://t.co/2GfokfUH19,HOF,PRFN,hasoc_2020_en_4943
1130191799727853568,"RT @sid_lambert: On Andrea Pirlo’s 40th birthday a reminder of the time he had nobody to pass to, so just decided to ping the bastard himse…",HOF,PRFN,hasoc_2020_en_4889
1126786423363973120,"you know they want to ""lock her up""",HOF,HATE,hasoc_2020_en_2215
1123814691871047681,"RT @Nighttek: Those who started stanning Big Bang recently. I'm so sorry that this is what you come to. I promise it will get better, and i…",NOT,NONE,hasoc_2020_en_144
1123642192730497024,RT @prettyindie: Baddest bitch he ever put his lips on. 💋,HOF,PRFN,hasoc_2020_en_5077
1130200658097762304,"RT @LarrySabato: For younger readers, this is apparently a play on President Nixon's 1972 reelection slogan, ""Now More Than Ever"". It was a…",NOT,NONE,hasoc_2020_en_27
1126867155323166726,"Already going to Putin, trying to get the illegal activities started. Trump can't win on his strengths or personali… https://t.co/eoR88oRbvl",NOT,NONE,hasoc_2020_en_1862
1126930636093177862,RT @colouryclouds: @OneAhgaseGot7 @GOT7Official Only one and a half hour left go and vote aghase💪🏾💚💚 #GOT7_BETWEEN_SECURITY_AND_INSECURITY…,NOT,NONE,hasoc_2020_en_3100
1127068096039141376,thinking about this. i hope zendaya gets back on this show now that she’s not disney and put their asses on blast i… https://t.co/KB0LKSYKT5,HOF,PRFN,hasoc_2020_en_4492
1126891029305667589,"@RAFpolicedog Well, when you gotta go, you gotta go!!",NOT,NONE,hasoc_2020_en_1047
1126812411246338048,@ItsGav86 But you’d miss out on the late night  entertainment 😜. I’ve booked some tickets already but will no doubt spend a fortune on more.,NOT,NONE,hasoc_2020_en_3848
1123741627057627136,"RT @LindaForAmerica: Wow, I see you're still deflecting and trying to save your own ass.

It isn't going to work Comey. So keep talking and…",HOF,OFFN,hasoc_2020_en_5260
1130195360679309312,"RT @hanjistar: minho grabs jisung’s ass who gets him right back 
#StrayKidsinLA https://t.co/dGBRRlWinW",HOF,PRFN,hasoc_2020_en_2211
1126901229823639553,"RT @OgbeniDipo: To my young followers, please don’t engage in cybercrime or yahoo yahoo. You will only be destroying your own future. Work…",NOT,NONE,hasoc_2020_en_1715
1123545803396665344,RT @sybrennaa: Me fighting the urge to say some smart ass shit https://t.co/qWQgaAJbCr,HOF,PRFN,hasoc_2020_en_2030
1126934629091545088,I do this shit with my eyes closed...,HOF,PRFN,hasoc_2020_en_1329
1123554145867370497,"RT @RaheemKassam: You should be sorry. You've just alienated one of the largest TV audiences in the country. We'll never use your product,…",NOT,NONE,hasoc_2020_en_4715
1126757369398972416,RT @UberFacts: Nearly half of the highest Blood Alcohol Content measurements ever recorded were from people in Poland.,NOT,NONE,hasoc_2020_en_189
1126989750638907393,RT @yusefroach: People are always like “ur so brave for being so open about your mental illness!!” and I always wanna be like “oh that’s ac…,NOT,NONE,hasoc_2020_en_1847
1127058679814029312,RT @anthonyVslater: DeMarcus Cousins as he leaves the floor: “That shit hurt. I know that shit hurt.”,HOF,PRFN,hasoc_2020_en_2747
1123815652349886464,@arthurandmera this is something your ass would do,HOF,PRFN,hasoc_2020_en_5219
1126779792169275394,Karma is a bitch 🤣,HOF,PRFN,hasoc_2020_en_2978
1130321164662976512,"RT @noahr84: Suck &amp; Fuck
Left or Right https://t.co/rNcZkx6003",HOF,PRFN,hasoc_2020_en_3702
1123560785454743552,"Automotive Local Business Development Manager, Gatwick, £50k/year #job #jobs #hiring #AutomotiveJobs https://t.co/5UWp0hMtdK",NOT,NONE,hasoc_2020_en_5140
1130193460693295111,RT @ericgarland: Deutsche Bank has a big problem - Trump and Kushner's are probably even bigger! https://t.co/zCP8igxKGA,HOF,OFFN,hasoc_2020_en_4122
1123739664156905474,RT @gigi01wilson: I do a lot of dumb shit so I’m not finna risk it https://t.co/9r0AIjlJQA,HOF,PRFN,hasoc_2020_en_282
1123719871236313088,"RT @milkyjooon: M so fucking mad they just gave them the price on the red carpet, like bitch what you on? SOMEONE HOLD ME BECAUSE IF SOMETH…",HOF,PRFN,hasoc_2020_en_1191
1123497745082404864,"@WWE @SamiZayn Basically this is just Vince using talent to have a go at us, it's fucking petty xD",HOF,PRFN,hasoc_2020_en_4305
1123689760327917569,HOLY FUCK 😳,HOF,PRFN,hasoc_2020_en_148
1126936612972126208,Fuck red vines.,HOF,PRFN,hasoc_2020_en_3146
1123669384399085570,"RT @thevictorianels: Hi Tweeps. I sell quality wears. Really dope unisex hoodies, tracks, sweatshirts and pants and fine ass sneaks too. DM…",HOF,PRFN,hasoc_2020_en_3538
1123721150469742598,RT @ay_musty: You're very foolish for that question mark https://t.co/JBuGi9tMLd,NOT,NONE,hasoc_2020_en_1680
1123676065904377857,RT @bandopopp: Blessing just happened ❤️ gone have my own house in less than a hour ... ready to move all this shit in.,NOT,NONE,hasoc_2020_en_402
1123476425422639106,RT @brfootball: Ajax are two wins away from their wildest dreams coming true 💭 https://t.co/yRHWwDRev9,NOT,NONE,hasoc_2020_en_3340
1123729471964635138,@904Skrilla SAY DET SHIT FRIEND !,HOF,PRFN,hasoc_2020_en_601
1123733456561811458,WE GET IT https://t.co/zrXPMqFLAW,NOT,NONE,hasoc_2020_en_3631
1126973455763525632,I (and I cannot stress this enough) know when you’re lying.,NOT,NONE,hasoc_2020_en_3984
1123602200033353728,"RT @AprilAndFlower1: down down baby we going ko ko bop #BBMAsTopSocial EXO @weareoneEXO 
https://t.co/3I7uHdgNLa",NOT,NONE,hasoc_2020_en_4878
1126968670037643264,RT @maven_mistress: I don’t give a fuck about you. What I DO give a fuck about us the size of your bank account,HOF,PRFN,hasoc_2020_en_1999
1127068255393320961,"I’m so fucking fucked up, okay?",HOF,PRFN,hasoc_2020_en_3665
1123656755316006912,"Toxic people in my life, man,
I probably should just cut em off, better off if they was gone for good
🎶",NOT,NONE,hasoc_2020_en_1006
1130304823662915584,"RT @courtgav7: Fucking rushed and stupid.  Compare yourself to the sopranos all you want, that ending wasn’t strategic it was lazy  @hbo @G…",HOF,PRFN,hasoc_2020_en_546
1126818006435340288,@LyricalWarsGh Kahaz where he vanish go,NOT,NONE,hasoc_2020_en_3277
1130186338760876032,"RT @samiraa1k: this year’s exam takers are the most unserious ones i’ve seen in a while, it’s a “fuck it” epidemic",HOF,PRFN,hasoc_2020_en_3704
1126962949002813440,RT @BJeleren: I've had this dress for over a yet and I JUST NOW REALIZED the bitch has P O C K E T S!! https://t.co/KftWK0OLVY,HOF,PRFN,hasoc_2020_en_3078
1127008490768220164,🥺 I think about this guy’s face and get happy then immediately angry just because...,NOT,NONE,hasoc_2020_en_692
1126792450561982467,"@Pseudo_Nihonjin @ragnarock4455 You know I totally get what you're going, but come on it still awesome that ff7 is… https://t.co/E0ICx3nVsC",NOT,NONE,hasoc_2020_en_1483
1127085296867315713,"@VioletIrwin76 Humanity lasted this long, why should it be fucked now?",HOF,PRFN,hasoc_2020_en_3934
1126843394557235200,i made the mistake of googling episiotomy and forceps delivery for physiology class and now i feel a little sick,NOT,NONE,hasoc_2020_en_2954
1126769763554693125,"RT @ifntvisual_: Q. where do you spend so much money on?

MS: i spend too much on food. i don't spend much money on shopping since i work i…",NOT,NONE,hasoc_2020_en_309
1123722819802734592,@Mista71 You're too much. 💋,NOT,NONE,hasoc_2020_en_3601
1130250448668114944,RT @karl_crilly: And she's a little BEAUTYYYYYYYYYYYYYYY,NOT,NONE,hasoc_2020_en_2426
1130281922729529344,RT @h3h3productions: This dude sold a gambling/scam to his child audience like two months ago lol - disqusting! Also he doesn't know how to…,HOF,PRFN,hasoc_2020_en_2288
1126869961304047616,Everyone fucking sucks. Period.,HOF,PRFN,hasoc_2020_en_3051
1126971245369552896,"RT @GOVTWINE: FUCK YOU NEWT! MUTE THE NEWT! YOU ETHICS VIOLATIN FORCED RESIGNIN, PRACTICIN CATHOLIC W/ MULTIPLE MARRIAGES SINNIN, POWER ABU…",HOF,OFFN,hasoc_2020_en_2374
1123657216702189568,"RT @Bams_Jnr: Barcelona 2

Liverpool 0

Messi scored two goals and in the 65th minute he ""boateng-ed"" Van Dijk.

So if you gamble, go and s…",NOT,NONE,hasoc_2020_en_3419
1130118412003356673,🏀 Will the Raptors show up and help Kawhi defend home court or is Milwaukee going to go up 3-0? #WhoYaGot #MKF 🐒🔪👊… https://t.co/VwqSakQ67Y,NOT,NONE,hasoc_2020_en_5212
1130148636170620928,RT @BillPalmer: Donald Trump reveals he's somehow even more sick and twisted than we thought https://t.co/JMi3iPFVps,HOF,OFFN,hasoc_2020_en_2833
1130339867056136198,"RT @hannacantrell: if you're not upset with our country right now you probably fit into one of these categories:

- straight, white male

-…",NOT,NONE,hasoc_2020_en_2524
1126935593785724933,"RT @sexylouis123: SexyAsFuck, why ??? because this is fucking sexy, of course 🤷‍♂️😜❤️ https://t.co/gKN6oTU6QE",HOF,PRFN,hasoc_2020_en_3814
1126963062249017344,@BleacherNation you're adorable :),NOT,NONE,hasoc_2020_en_406
1123569769679073280,RT @huudrich: you were supposed to double text me idiot,NOT,NONE,hasoc_2020_en_2437
1126902152583163905,RT @ItsFoodPorn: Orange Chicken and Chow Mein. https://t.co/59cOIrlft3,NOT,NONE,hasoc_2020_en_1896
1126935841220235265,RT @vincestaples: Cuz a big white liar it took him 30 minutes to make that beat. https://t.co/aZ1VT0mH0u,NOT,NONE,hasoc_2020_en_4781
1130119598987239425,RT @JayJohnSoFresh: If you don’t know what these do you too young for me to date you. I’m this old https://t.co/mEqulwqlTZ,NOT,NONE,hasoc_2020_en_3115
1130083750275092481,"You're for Impeaching Trump? Well, I hope you lose re-elecction.",NOT,NONE,hasoc_2020_en_4546
1127006586541502465,@oIivrstark WHAT THE FUCK IS YOUR ISSUE  https://t.co/ivoXBfnLhJ,HOF,OFFN,hasoc_2020_en_3399
1126907248641486848,YOU TRULY ARE A F**KING MORON! .. @realDonaldTrump ..SIMPLY CLUELESS AS TO HOW TARIFFS WORK! 🤯🤯😡😡 NO WONDER YOU LOS… https://t.co/7JUEAEkyDZ,HOF,OFFN,hasoc_2020_en_4666
1130158354360356864,I need to go back!!!😭😭,NOT,NONE,hasoc_2020_en_3676
1130171138582175744,RT @ClarissaLeeann: nah. this is fucking ridiculous. https://t.co/nVrGz3WK4V,HOF,PRFN,hasoc_2020_en_2918
1123762879608569859,"RT @DenisHolton: Ma: “come in and show your father what you just bought”

Da: https://t.co/dfjvf8Gu3t",NOT,NONE,hasoc_2020_en_1774
1123697112930246662,"RT @EireannK1: Incase you’ve been living under a rock and didn’t know, we have 11 years until the damage we’ve caused to our planet earth i…",NOT,NONE,hasoc_2020_en_2619
1126928341813141504,the modelling industry is so damn toxic the fact that everyone thinks they need a certain stomach makes me so mad,HOF,PRFN,hasoc_2020_en_3707
1127068574173024256,"@RideMyAgustD Jokes on you, I’m always in subspace 😡 Once I’m in dom space it’s hard as fuck to get me out of it, so watch it 🔪",HOF,PRFN,hasoc_2020_en_1576
1126869541882073088,"This goes for anyone. But if you're a Mother, you really need to make sure you're putting yourself at the top of th… https://t.co/bwqO8GOZFX",NOT,NONE,hasoc_2020_en_2915
1127019131738390528,"RT @connorhannigan2: me: i should go to bed early tonight 

me at 2 am: https://t.co/fWD7jtUjJC",NOT,NONE,hasoc_2020_en_4531
1127044624718147591,"@NewThor I don't talk a big game 
Just have tried figuring things out
I think it's over and I finally get to be hap… https://t.co/5bj5x4CvFv",NOT,NONE,hasoc_2020_en_5012
1123787978344685570,@thehoney__ Lmfao fuck you,HOF,PRFN,hasoc_2020_en_4336
1126965725648781313,@FaithGoldy ITS GETTING SO BAD WHERE I AM AND IVE GOT TO GET MY MOM DAD OUT THEY HAVE NO IDEA WHATS COMING THEIRS I… https://t.co/NDZDluoOoR,NOT,NONE,hasoc_2020_en_1931
1127046491175043072,RT @FredBrooklyn: Don’t you have a cock to suck for a few shekels? https://t.co/LVk2adV8f1,HOF,OFFN,hasoc_2020_en_480
1126900462261886977,"Have you ever looked into a microscope? I have, but probably not since sophomore year biology in high school. But i… https://t.co/0v30cdvX34",NOT,NONE,hasoc_2020_en_4640
1130304328697122822,@BTS_twt You two are cute. You must have been overwhelmed with happiness. Glad you're okay. You have done extremely… https://t.co/yovtM8jIow,NOT,NONE,hasoc_2020_en_4505
1130350914840096768,felix is fucking gorgeous oh my god i might swerve (?) hyunjin step up your game,HOF,PRFN,hasoc_2020_en_160
